spec_type,logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr)
DB,9.4,4.62,1.308,0.12604,0.003744,ONe,-1.41,0
DB,9.4,4.6,1.308,0.14774,0.003744,ONe,-1.49,0
DB,9.4,4.58,1.308,0.17203,0.003745,ONe,-1.57,0
DB,9.4,4.56,1.307,0.20256,0.003745,ONe,-1.65,0
DB,9.4,4.54,1.302,0.25961,0.003747,ONe,-1.732,0
DB,9.4,4.52,1.289,0.34763,0.003758,ONe,-1.817,0
DB,9.4,4.5,1.285,0.40304,0.003764,ONe,-1.898,0
DB,9.4,4.48,1.283,0.45044,0.003767,ONe,-1.979,0
DB,9.4,4.46,1.281,0.49843,0.00377,ONe,-2.059,0
DB,9.4,4.44,1.28,0.54788,0.003771,ONe,-2.14,0
DB,9.4,4.42,1.279,0.60078,0.003771,ONe,-2.22,0
DB,9.4,4.4,1.279,0.65569,0.003769,ONe,-2.3,0
DB,9.4,4.38,1.278,0.7119,0.003768,ONe,-2.38,0
DB,9.4,4.36,1.278,0.76967,0.003766,ONe,-2.461,0
DB,9.4,4.34,1.277,0.82692,0.003765,ONe,-2.541,0
DB,9.4,4.32,1.277,0.88596,0.003763,ONe,-2.621,0
DB,9.4,4.3,1.277,0.94618,0.003762,ONe,-2.701,0
DB,9.4,4.28,1.277,1.00766,0.003762,ONe,-2.781,0
DB,9.4,4.26,1.276,1.07125,0.003762,ONe,-2.861,0
DB,9.4,4.24,1.276,1.13685,0.003762,ONe,-2.941,0
DB,9.4,4.22,1.276,1.20438,0.003762,ONe,-3.021,0
DB,9.4,4.2,1.276,1.27392,0.003762,ONe,-3.101,0
DB,9.4,4.18,1.276,1.34528,0.003761,ONe,-3.181,0
DB,9.4,4.16,1.276,1.41744,0.003761,ONe,-3.261,0
DB,9.4,4.14,1.276,1.49248,0.003761,ONe,-3.341,0
DB,9.4,4.12,1.276,1.57146,0.003761,ONe,-3.421,0
DB,9.4,4.1,1.276,1.65517,0.003761,ONe,-3.501,0
DB,9.4,4.08,1.276,1.74473,0.003761,ONe,-3.581,0
DB,9.4,4.06,1.276,1.83935,0.003761,ONe,-3.661,0
DB,9.4,4.04,1.276,1.93405,0.003761,ONe,-3.741,0
DB,9.4,4.02,1.276,2.02492,0.003761,ONe,-3.821,0
DB,9.4,4,1.276,2.10762,0.003761,ONe,-3.901,0
DB,9.4,3.98,1.276,2.1811,0.003761,ONe,-3.981,0
DB,9.4,3.96,1.276,2.24511,0.003761,ONe,-4.061,0
DB,9.4,3.94,1.276,2.3006,0.003761,ONe,-4.141,0
DB,9.4,3.92,1.276,2.34868,0.003761,ONe,-4.221,0
DB,9.4,3.9,1.276,2.3906,0.003761,ONe,-4.301,0
DB,9.4,3.88,1.276,2.42715,0.003761,ONe,-4.381,0
DB,9.4,3.86,1.276,2.45888,0.003761,ONe,-4.461,0
DB,9.4,3.84,1.276,2.48678,0.003761,ONe,-4.541,0
DB,9.4,3.82,1.276,2.51142,0.003761,ONe,-4.621,0
DB,9.4,3.8,1.276,2.53306,0.003761,ONe,-4.701,0
DB,9.4,3.78,1.276,2.55256,0.003761,ONe,-4.781,0
DB,9.4,3.76,1.276,2.56877,0.003761,ONe,-4.861,0
DB,9.4,3.74,1.276,2.58314,0.003761,ONe,-4.941,0
DB,9.4,3.72,1.276,2.59588,0.003761,ONe,-5.021,0
DB,9.4,3.7,1.276,2.60688,0.003761,ONe,-5.101,0
DB,9.4,3.68,1.276,2.61642,0.003761,ONe,-5.181,0
DB,9.4,3.66,1.276,2.62475,0.003761,ONe,-5.261,0
DB,9.4,3.64,1.276,2.63187,0.003761,ONe,-5.341,0
DB,9.4,3.62,1.276,2.63802,0.003761,ONe,-5.421,0
DB,9.4,3.6,1.276,2.64339,0.003761,ONe,-5.501,0
DB,9.4,3.58,1.276,2.64819,0.003761,ONe,-5.581,0
DB,9.4,3.56,1.276,2.65274,0.003761,ONe,-5.661,0
DB,9.4,3.54,1.276,2.65705,0.00376,ONe,-5.741,0
DB,9.4,3.52,1.276,2.66133,0.00376,ONe,-5.821,0
DB,9.4,3.5,1.276,2.66562,0.00376,ONe,-5.901,0
DB,9.4,3.48,1.276,2.66991,0.00376,ONe,-5.981,0
DB,9.4,3.46,1.276,2.67421,0.00376,ONe,-6.061,0
DB,9.4,3.44,1.276,2.67851,0.003759,ONe,-6.141,0
DB,9.4,3.42,1.276,2.68281,0.003759,ONe,-6.221,0
DB,9.4,3.4,1.276,2.68711,0.003759,ONe,-6.301,0
DB,9.5,4.9,1.347,0.00033,0.003256,ONe,-0.377,0
DB,9.5,4.88,1.346,0.00049,0.003258,ONe,-0.457,0
DB,9.5,4.86,1.346,0.00085,0.003259,ONe,-0.537,0
DB,9.5,4.84,1.344,0.00229,0.003261,ONe,-0.618,0
DB,9.5,4.82,1.343,0.00814,0.003263,ONe,-0.698,0
DB,9.5,4.8,1.341,0.01637,0.003265,ONe,-0.779,0
DB,9.5,4.78,1.341,0.02625,0.003266,ONe,-0.859,0
DB,9.5,4.76,1.34,0.03744,0.003269,ONe,-0.939,0
DB,9.5,4.74,1.34,0.04897,0.003271,ONe,-1.019,0
DB,9.5,4.72,1.34,0.06151,0.003273,ONe,-1.099,0
DB,9.5,4.7,1.339,0.07551,0.003275,ONe,-1.179,0
DB,9.5,4.68,1.339,0.09108,0.003277,ONe,-1.259,0
DB,9.5,4.66,1.339,0.10847,0.003278,ONe,-1.34,0
DB,9.5,4.64,1.338,0.12796,0.003279,ONe,-1.42,0
DB,9.5,4.62,1.338,0.14986,0.00328,ONe,-1.5,0
DB,9.5,4.6,1.338,0.1745,0.003281,ONe,-1.58,0
DB,9.5,4.58,1.338,0.20206,0.003282,ONe,-1.66,0
DB,9.5,4.56,1.337,0.23747,0.003283,ONe,-1.74,0
DB,9.5,4.54,1.331,0.30838,0.003285,ONe,-1.822,0
DB,9.5,4.52,1.312,0.42088,0.003301,ONe,-1.909,0
DB,9.5,4.5,1.306,0.48784,0.00331,ONe,-1.991,0
DB,9.5,4.48,1.304,0.54279,0.003314,ONe,-2.072,0
DB,9.5,4.46,1.302,0.59736,0.003319,ONe,-2.152,0
DB,9.5,4.44,1.301,0.65063,0.003321,ONe,-2.233,0
DB,9.5,4.42,1.3,0.70152,0.003325,ONe,-2.313,0
DB,9.5,4.4,1.3,0.75202,0.003327,ONe,-2.393,0
DB,9.5,4.38,1.3,0.80367,0.003329,ONe,-2.473,0
DB,9.5,4.36,1.3,0.85501,0.00333,ONe,-2.553,0
DB,9.5,4.34,1.3,0.90416,0.003331,ONe,-2.633,0
DB,9.5,4.32,1.3,0.9554,0.003332,ONe,-2.713,0
DB,9.5,4.3,1.3,1.0089,0.003333,ONe,-2.793,0
DB,9.5,4.28,1.3,1.06446,0.003333,ONe,-2.873,0
DB,9.5,4.26,1.3,1.1217,0.003333,ONe,-2.953,0
DB,9.5,4.24,1.3,1.1804,0.003333,ONe,-3.033,0
DB,9.5,4.22,1.3,1.24055,0.003334,ONe,-3.113,0
DB,9.5,4.2,1.3,1.30189,0.003334,ONe,-3.193,0
DB,9.5,4.18,1.3,1.36445,0.003334,ONe,-3.273,0
DB,9.5,4.16,1.3,1.42903,0.003334,ONe,-3.353,0
DB,9.5,4.14,1.3,1.49505,0.003334,ONe,-3.433,0
DB,9.5,4.12,1.3,1.56352,0.003334,ONe,-3.513,0
DB,9.5,4.1,1.3,1.63559,0.003334,ONe,-3.593,0
DB,9.5,4.08,1.3,1.71072,0.003334,ONe,-3.673,0
DB,9.5,4.06,1.3,1.78657,0.003334,ONe,-3.753,0
DB,9.5,4.04,1.3,1.85764,0.003334,ONe,-3.833,0
DB,9.5,4.02,1.3,1.92138,0.003334,ONe,-3.913,0
DB,9.5,4,1.3,1.97571,0.003334,ONe,-3.993,0
DB,9.5,3.98,1.3,2.02239,0.003334,ONe,-4.073,0
DB,9.5,3.96,1.3,2.06207,0.003334,ONe,-4.153,0
DB,9.5,3.94,1.3,2.09602,0.003334,ONe,-4.233,0
DB,9.5,3.92,1.3,2.12463,0.003334,ONe,-4.313,0
DB,9.5,3.9,1.3,2.14911,0.003334,ONe,-4.393,0
DB,9.5,3.88,1.3,2.17013,0.003334,ONe,-4.473,0
DB,9.5,3.86,1.3,2.18795,0.003334,ONe,-4.553,0
DB,9.5,3.84,1.3,2.20342,0.003334,ONe,-4.633,0
DB,9.5,3.82,1.3,2.21703,0.003334,ONe,-4.713,0
DB,9.5,3.8,1.3,2.2287,0.003334,ONe,-4.793,0
DB,9.5,3.78,1.3,2.23905,0.003334,ONe,-4.873,0
DB,9.5,3.76,1.3,2.24742,0.003334,ONe,-4.953,0
DB,9.5,3.74,1.3,2.25476,0.003334,ONe,-5.033,0
DB,9.5,3.72,1.3,2.26112,0.003334,ONe,-5.113,0
DB,9.5,3.7,1.3,2.26639,0.003334,ONe,-5.193,0
DB,9.5,3.68,1.3,2.27082,0.003334,ONe,-5.273,0
DB,9.5,3.66,1.3,2.27472,0.003335,ONe,-5.353,0
DB,9.5,3.64,1.3,2.27794,0.003335,ONe,-5.433,0
DB,9.5,3.62,1.3,2.2807,0.003335,ONe,-5.513,0
DB,9.5,3.6,1.3,2.28321,0.003334,ONe,-5.593,0
DB,9.5,3.58,1.3,2.28588,0.003334,ONe,-5.673,0
DB,9.5,3.56,1.3,2.28895,0.003334,ONe,-5.753,0
DB,9.5,3.54,1.3,2.29214,0.003334,ONe,-5.833,0
DB,9.5,3.52,1.299,2.29534,0.003333,ONe,-5.913,0
DB,9.5,3.5,1.299,2.29855,0.003333,ONe,-5.993,0
DB,9.5,3.48,1.299,2.30176,0.003333,ONe,-6.073,0
DB,9.5,3.46,1.299,2.30498,0.003332,ONe,-6.153,0
DB,9.5,3.44,1.299,2.3082,0.003332,ONe,-6.233,0
DB,9.5,3.42,1.299,2.31143,0.003332,ONe,-6.313,0
DB,9.5,3.4,1.299,2.31466,0.003332,ONe,-6.393,0
