thickness,Mass,logT,logg,logR,logtau,logL
thin,0.75,3.5103866783289,8.28117629,-1.98402371802367,10.0018734085839,28.6111752628623
thin,0.75,3.50109141525933,8.28119271,-1.98403190133409,10.005432347439,28.5739778751775
thin,0.75,3.4920094860476,8.28120737,-1.98403924237612,10.0089708669374,28.5376355196557
thin,0.75,3.48167864569267,8.28122292,-1.98404700476045,10.0126368970737,28.4962965553359
thin,0.75,3.47173100656033,8.2812363,-1.98405368413245,10.0160868830636,28.4564925067758
thin,0.75,3.46160932227075,8.28124858,-1.98405982202431,10.0195042807644,28.4159935759059
thin,0.75,3.45134040250529,8.28126028,-1.98406571929624,10.0228772812533,28.374906275875
thin,0.75,3.44095540433948,8.28127284,-1.98407197771322,10.0262005729607,28.3333537550829
thin,0.75,3.43117422564606,8.28128441,-1.98407775479357,10.0294641350238,28.2942172621902
thin,0.75,3.4198874284291,8.2812969,-1.98408401338399,10.0328668582479,28.249057647654
thin,0.75,3.40936653190489,8.28130816,-1.98408961008451,10.0359929549694,28.2069628864654
thin,0.75,3.39878678647535,8.28131969,-1.9840953873994,10.0390724985041,28.1646323800657
thin,0.75,3.38820656384102,8.28132896,-1.98410002134294,10.0420866068419,28.1223020730762
thin,0.75,3.37856598944267,8.28133637,-1.98410375260613,10.0450384422744,28.0837326060005
thin,0.75,3.36699670603309,8.28134578,-1.9841084468215,10.0481911767385,28.0374460208317
thin,0.75,3.35648453215293,8.28135404,-1.98411259943892,10.0510166152665,27.9953889368504
thin,0.75,3.34709242541592,8.28135985,-1.98411548823968,10.0537835033055,27.9578147124888
thin,0.75,3.33547589394945,8.2813668,-1.98411897889956,10.0567890240303,27.9113416253493
thin,0.75,3.32632908014593,8.28137243,-1.9841217473739,10.0594316328869,27.8747487484797
thin,0.75,3.31472522123026,8.28138082,-1.9841259603035,10.0623405170632,27.8283249611641
thin,0.75,3.305819767811,8.28138597,-1.98412854826623,10.0648617702096,27.7926980392236
thin,0.75,3.29555432382043,8.28139146,-1.98413131680158,10.0676733146418,27.7516307093442
thin,0.75,3.2867940731885,8.28139671,-1.98413390479623,10.0703770382459,27.7165844082402
thin,0.75,3.27791167126786,8.2814038,-1.98413745579073,10.0730644008073,27.6810477522812
thin,0.75,3.2686869998064,8.28140975,-1.98414040494383,10.0759956221773,27.6441431490564
thin,0.75,3.25922653212451,8.28141585,-1.98414347449179,10.0790440597086,27.6062951426475
thin,0.75,3.2499557911643,8.28142262,-1.98414684500082,10.0820716079589,27.5692054268682
thin,0.75,3.24045861105148,8.28143008,-1.98415057666632,10.0848335614027,27.5312091875186
thin,0.75,3.22981628133093,8.28143573,-1.9841534055309,10.0875784157615,27.4886343242403
thin,0.75,3.21988596549,8.28143965,-1.98415539176597,10.0899580709519,27.4489092008566
thin,0.75,3.20986507026703,8.2814446,-1.98415785952523,10.0921477560133,27.4088204460714
thin,0.75,3.19996514515872,8.28145015,-1.98416062824743,10.0941090074123,27.369215300622
thin,0.75,3.19033040929443,8.28145464,-1.98416285527593,10.0958800358522,27.3306718380539
thin,0.75,3.1808246014777,8.28145858,-1.98416484155422,10.097503721855,27.2926447681856
thin,0.75,3.17145122555253,8.28146293,-1.98416700841363,10.0989962090929,27.2551467827826
thin,0.8,5.15389560940149,8.03729929,-1.84807083888567,4.31901401913226,35.4571167437491
thin,0.8,5.10723485875858,8.0905931,-1.87471774668654,4.77815125038364,35.2171798316247
thin,0.8,5.06763009078401,8.1255348,-1.89218857702836,5.07918124604763,35.0238193480649
thin,0.8,5.0332592449486,8.15041303,-1.90462772523162,5.25527250510331,34.8614575213847
thin,0.8,5.00315252492941,8.16899634,-1.91391938309461,5.38021124171161,34.722447333236
thin,0.8,4.97664445783418,8.18346788,-1.92115514977705,5.47712125471966,34.6019435848076
thin,0.8,4.95321308176086,8.19501901,-1.92693072791367,5.55630250076729,34.4966669172741
thin,0.8,4.93257309767182,8.20445223,-1.9316473287003,5.6232492903979,34.4046738189438
thin,0.8,4.91374557963247,8.21238401,-1.9356132140144,5.68124123737559,34.3214318879199
thin,0.8,4.89649221938839,8.21914366,-1.93899301900221,5.73239375982297,34.2456587241227
thin,0.8,4.88059678522567,8.22497519,-1.9419087687473,5.77815125038364,34.1762455509507
thin,0.8,4.86582192258264,8.2300711,-1.94445673386438,5.81954393554187,34.1120500503869
thin,0.8,4.85218987587701,8.23455689,-1.94669964347007,5.85733249643127,34.0530361649716
thin,0.8,4.83948433611389,8.23854549,-1.94869396560332,5.89209460269048,33.9982254569
thin,0.8,4.82759718746773,8.24211735,-1.950479875929,5.92427928606188,33.9471049846102
thin,0.8,4.81644530682305,8.24533662,-1.9520895292915,5.95424250943933,33.8992782257616
thin,0.8,4.8054135935815,8.24840728,-1.95362482369468,5.98380438800494,33.8520807105962
thin,0.8,4.79439013044884,8.25137051,-1.95510645122043,6.01333237535615,33.8050236197217
thin,0.8,4.78347521587047,8.25422045,-1.95653141384519,6.04285733833891,33.7585140356865
thin,0.8,4.77248255956129,8.2569906,-1.95791647337041,6.07256676915321,33.7117732431141
thin,0.8,4.76160795743204,8.2596519,-1.95924713694848,6.10224499014771,33.6656135384344
thin,0.8,4.75080686624979,8.26222671,-1.96053457519146,6.13209599756484,33.6198343394452
thin,0.8,4.7400331039331,8.26472628,-1.96178433596923,6.16216009153296,33.5742396790643
thin,0.8,4.72933458508458,8.26714583,-1.96299413311372,6.19237395685471,33.5290261595294
thin,0.8,4.71861475347026,8.26950156,-1.96417195669534,6.22277836020272,33.4837910609218
thin,0.8,4.70795381562733,8.27177191,-1.96530716280226,6.25321463072141,33.4388769983708
thin,0.8,4.69734845828312,8.2739591,-1.96640073705036,6.28376061398171,33.3942682927887
thin,0.8,4.68681116178329,8.27606481,-1.96745363101265,6.31447817586418,33.3500133583765
thin,0.8,4.67637121239724,8.27809294,-1.968467689523,6.34544038915601,33.3062255279741
thin,0.8,4.66601210267966,8.28004889,-1.96944565964196,6.37674462075078,33.26283300597
thin,0.8,4.65572896860864,8.28193309,-1.97038775826822,6.40843145374263,33.2198162801796
thin,0.8,4.64557522411636,8.28374886,-1.97129561660979,6.440538042418,33.1773855527611
thin,0.8,4.63548843254561,8.28549846,-1.97217042050786,6.4731754801911,33.1352888420347
thin,0.8,4.62556606250641,8.2871818,-1.97301208338843,6.50632897893089,33.0939159391391
thin,0.8,4.61574828815392,8.28880463,-1.97382352386067,6.54015734993316,33.0530219430925
thin,0.8,4.60603299757671,8.29036328,-1.97460286169778,6.57465897741605,33.0126023048435
thin,0.8,4.59654071724502,8.29186028,-1.97535133664685,6.6098651453104,32.9731361697974
thin,0.8,4.58712660757893,8.29330422,-1.97607327650794,6.6460115077147,32.9340358328111
thin,0.8,4.57798092477211,8.29469083,-1.97676659388745,6.68298558392493,32.8960664928962
thin,0.8,4.5689199213013,8.29603116,-1.97743677975823,6.72109397402523,32.8584821553767
thin,0.8,4.56009800503455,8.29731706,-1.97807974852492,6.76015307698241,32.8219085370392
thin,0.8,4.55155130364326,8.29855549,-1.97869894386745,6.80038951598467,32.7864833115839
thin,0.8,4.5430980894828,8.29975011,-1.97929622676035,6.84196330804347,32.7514758779616
thin,0.8,4.53491346192194,8.30089064,-1.97986649925128,6.88455181897599,32.7175967831613
thin,0.8,4.52702804287341,8.301987,-1.98041472591198,6.92837526375199,32.6849587658917
thin,0.8,4.51924016364329,8.30304866,-1.98094554212085,6.97354776114459,32.6527456376208
thin,0.8,4.51171353600868,8.30406808,-1.98145523433502,7.01959312911685,32.6216197006505
thin,0.8,4.50438118331926,8.3050563,-1.98194935641874,7.06664118698621,32.5913020677704
thin,0.8,4.49722187279873,8.30601748,-1.98242995275611,7.11447620527868,32.5617036091598
thin,0.8,4.49021347736333,8.30695657,-1.98289949841463,7.16285165077497,32.5327309442885
thin,0.8,4.48327664037298,8.30787958,-1.98336096088747,7.21149911518512,32.5040605697007
thin,0.8,4.47651333397343,8.30878279,-1.9838125697359,7.26000981879884,32.4761041049711
thin,0.8,4.46975215961354,8.30967384,-1.9842581466793,7.30837656992427,32.448168450953
thin,0.8,4.46306751408637,8.31054359,-1.98469297206513,7.35603236199568,32.4205600375377
thin,0.8,4.45639581316876,8.31139566,-1.98511900376162,7.40287429396292,32.3930212343152
thin,0.8,4.44976390601107,8.31222819,-1.98553530973085,7.448633364669,32.3656611065859
thin,0.8,4.44313417461193,8.31304439,-1.9859433725132,7.49323380514091,32.3383259864354
thin,0.8,4.43651170494466,8.31384454,-1.98634347094482,7.53652410165016,32.3110359406217
thin,0.8,4.42988870937686,8.31463048,-1.98673643031281,7.57845605721572,32.2837579025024
thin,0.8,4.42326584119088,8.31540109,-1.98712174607706,7.61900040672253,32.2564959731324
thin,0.8,4.41662781443898,8.31615633,-1.98749933690791,7.65816313459153,32.2291884062645
thin,0.8,4.40997566520821,8.31689579,-1.98786912163848,7.69593499736106,32.2018404792234
thin,0.8,4.40331364314676,8.31761938,-1.98823089776555,7.73235193685913,32.1744688931836
thin,0.8,4.39664421345698,8.31832788,-1.98858513144778,7.76747512218909,32.1470824340847
thin,0.8,4.38997032445366,8.31902207,-1.98893222995381,7.80137365826941,32.119692933879
thin,0.8,4.38329384935042,8.31970248,-1.9892724195432,7.83411932721027,32.0923064993907
thin,0.8,4.37661774962569,8.32037064,-1.98960653704201,7.86578421156556,32.0649339546771
thin,0.8,4.36994192132437,8.32102615,-1.98993426324505,7.89644497257259,32.0375750888866
thin,0.8,4.36326745715071,8.3216681,-1.99025527827798,7.92616663498386,32.0102354862676
thin,0.8,4.35659845746265,8.3222952,-1.99056877296752,7.95500937509948,31.9829322145713
thin,0.8,4.34992856646818,8.32290555,-1.99087399731693,7.98303175830216,31.9556422985126
thin,0.8,4.3432699440876,8.32349819,-1.99117032202757,8.01027662964957,31.928415159495
thin,0.8,4.33661180235307,8.32407604,-1.99145919776043,8.03680409464883,31.9012047545475
thin,0.8,4.32996391170616,8.32464096,-1.99174165075218,8.06265943590434,31.8740482926261
thin,0.8,4.3233219406621,8.32519218,-1.9920173006079,8.08790452142699,31.8469291924319
thin,0.8,4.3166852453489,8.32572867,-1.99228552098527,8.11257752215635,31.8198459283937
thin,0.8,4.31005694790376,8.32625022,-1.99254629800389,8.13671264200231,31.7928111414297
thin,0.8,4.30343937997189,8.32675759,-1.99279998654404,8.16034335703541,31.7658335255281
thin,0.8,4.29683804892814,8.32725109,-1.9930467583884,8.18350131078495,31.7389346739769
thin,0.8,4.29026399189162,8.3277331,-1.99328776954987,8.206216897498,31.7121564637394
thin,0.8,4.28372156252635,8.32820691,-1.9935246708978,8.22852688115768,31.6855129797863
thin,0.8,4.2772110622639,8.3286745,-1.99375844018621,8.25046294166295,31.6590033179273
thin,0.8,4.27072071967378,8.32913734,-1.99398987266352,8.2720487179341,31.6325791609947
thin,0.8,4.26426641241281,8.32959555,-1.99421896452515,8.29329270835404,31.6063037441606
thin,0.8,4.25782831586351,8.33004943,-1.99444589689714,8.31422336443411,31.5800974323906
thin,0.8,4.25140975309616,8.33049713,-1.99466974136787,8.33484002098609,31.553975456024
thin,0.8,4.24500514256608,8.33093477,-1.9948885805462,8.35515352293257,31.5279193769872
thin,0.8,4.23861362115007,8.33136201,-1.99510222162789,8.37516576438656,31.5019260266522
thin,0.8,4.23224102897612,8.33178016,-1.99531127443597,8.39488575830553,31.4760176142116
thin,0.8,4.22589223051977,8.33219075,-1.99551659727225,8.41433195614768,31.4502118374774
thin,0.8,4.21956757058664,8.33259497,-1.99571867930182,8.43352438419635,31.4245088977726
thin,0.8,4.2132681930861,8.33299385,-1.99591813436896,8.45247538880445,31.3989126070247
thin,0.8,4.20699475677057,8.33338791,-1.99611514441853,8.47119383705163,31.37342475652
thin,0.8,4.20074763907079,8.33377587,-1.99630914900455,8.48968572994601,31.3480483003594
thin,0.8,4.19452761194307,8.33415481,-1.99649859594832,8.50795283532172,31.3227892939359
thin,0.8,4.18833839548008,8.33452392,-1.99668316949244,8.52599273761706,31.2976633582937
thin,0.8,4.18218296501926,8.33488302,-1.99686267745743,8.54380751361546,31.2726824408158
thin,0.8,4.17606308980205,8.33523211,-1.99703723752967,8.56140111042643,31.2478537575966
thin,0.8,4.16998066822569,8.33557139,-1.99720690573647,8.5787776121168,31.2231848404479
thin,0.8,4.16393871625357,8.33590135,-1.99737186246188,8.59593833776485,31.1986870467429
thin,0.8,4.15794049068167,8.3362237,-1.99753303338858,8.61288373296525,31.1743718175079
thin,0.8,4.15199004374749,8.33654161,-1.99769202873564,8.62961456626817,31.1502521814748
thin,0.8,4.14608838278186,8.33685489,-1.99784865973975,8.64613071134403,31.1263321043294
thin,0.8,4.14024198289827,8.33716248,-1.99800242670818,8.66241592625668,31.1026391408091
thin,0.8,4.13446502078773,8.33746312,-1.99815276713229,8.67843233104338,31.0792304633
thin,0.8,4.12878755276421,8.33775507,-1.99829874471051,8.69409875327852,31.0562288833387
thin,0.8,4.1232754530053,8.33803537,-1.99843886218511,8.70923670903162,31.0339000118117
thin,0.8,4.11807872354986,8.33829698,-1.99856969173762,8.72343687135673,31.0128515604029
thin,0.8,4.11341231992304,8.33852997,-1.9986861837342,8.73611990011005,30.993952887807
thin,0.8,4.10937586597812,8.33873057,-1.99878645908011,8.74703359728376,30.9776064671285
thin,0.8,4.10589348567849,8.33890284,-1.99887262349409,8.75640772035181,30.9635046883612
thin,0.8,4.10269508875222,8.33906057,-1.99895145649391,8.76498969074095,30.9505533809987
thin,0.8,4.09966441863003,8.33920961,-1.99902600607186,8.77309980491683,30.9382816485443
thin,0.8,4.0967387247595,8.3393532,-1.99909782741646,8.78091123388179,30.9264353160247
thin,0.8,4.09387924996087,8.3394936,-1.99916797837359,8.78852987336165,30.9148569709664
thin,0.8,4.09107905964863,8.33963121,-1.99923683202726,8.79597610739602,30.9035186411796
thin,0.8,4.08831673535574,8.33976665,-1.99930451240983,8.80330836480242,30.8923338998258
thin,0.8,4.08554937558885,8.33990194,-1.99937214100599,8.81064241681008,30.8811291411331
thin,0.8,4.08276327457396,8.34003838,-1.99944040358607,8.81801569174485,30.8698483320848
thin,0.8,4.07998664343818,8.34017523,-1.9995088016073,8.8253526255479,30.8586049229794
thin,0.8,4.07724314854259,8.34031132,-1.99957683621376,8.83259122925562,30.8474948616429
thin,0.8,4.07451489978987,8.34044689,-1.99964463198189,8.83977962332422,30.8364462834128
thin,0.8,4.07175348865187,8.3405838,-1.99971312456192,8.84704464582268,30.825263730088
thin,0.8,4.06892264987633,8.34072373,-1.99978306301365,8.8544828820905,30.813800481962
thin,0.8,4.06601285584377,8.34086741,-1.99985488486654,8.86211932866709,30.8020176002309
thin,0.8,4.06303629679595,8.34101433,-1.99992834139222,8.86991970732449,30.7899644279017
thin,0.8,4.06001486458838,8.34116357,-2.00000299643626,8.87782654045479,30.7777294904793
thin,0.8,4.05696901551082,8.34131423,-2.00007828868317,8.88578462034086,30.7653954518791
thin,0.8,4.0539127092503,8.34146605,-2.00015421846218,8.89375799039089,30.7530184155485
thin,0.8,4.05086820779222,8.3416174,-2.00022991168422,8.9016875051903,30.7406889984019
thin,0.8,4.04781973445338,8.34176856,-2.00030549316219,8.90961459086629,30.728343959549
thin,0.8,4.04475256741639,8.34191996,-2.00038115027645,8.9175778159274,30.7159239105918
thin,0.8,4.04166051487361,8.34207147,-2.00045694555549,8.92559284793396,30.7034041940308
thin,0.8,4.03853316321726,8.34222316,-2.00053275406502,8.93368697690107,30.690743123662
thin,0.8,4.03535819578546,8.34237516,-2.00060876334893,8.94189134862013,30.6778912495423
thin,0.8,4.03212845255534,8.3425272,-2.00068478593815,8.95022412406009,30.6648201689375
thin,0.8,4.02883277536403,8.34267949,-2.00076094690735,8.95871340002593,30.6514852238447
thin,0.8,4.02547329857646,8.34283136,-2.00083687105116,8.96735273381665,30.6378954151844
thin,0.8,4.02204121052473,8.34298321,-2.00091280847049,8.97616461907215,30.6240152477121
thin,0.8,4.01854581819304,8.34313498,-2.00098869660215,8.98512550749166,30.6098818874303
thin,0.8,4.01498420083149,8.3432887,-2.00106553667905,8.9942459084508,30.5954816716144
thin,0.8,4.01136497836372,8.34344429,-2.0011433292042,9.00350447635161,30.5808492810123
thin,0.8,4.00769494273525,8.34360116,-2.00122176167993,9.0128819167891,30.5660121821902
thin,0.8,4.00398009926317,8.34375874,-2.00130058399936,9.02236278900454,30.5509952146446
thin,0.8,4.0002261737774,8.34391666,-2.00137954587554,9.03193011220837,30.5358216635568
thin,0.8,3.99644237651758,8.3440743,-2.00145833420431,9.0415588697012,30.5205288594525
thin,0.8,3.9903738678137,8.34432724,-2.00158481372157,9.05706520591921,30.4960018400953
thin,0.8,3.98297471765771,8.34463051,-2.00173646228819,9.07597447622463,30.4661019650042
thin,0.8,3.97562503345638,8.34491749,-2.001879950527,9.09467163346237,30.4364163091004
thin,0.8,3.96849178378836,8.34518342,-2.00201288713281,9.11342188598615,30.4076172565304
thin,0.8,3.96162547763446,8.34543198,-2.00213720713346,9.1333009392227,30.3799035074515
thin,0.8,3.95476802546962,8.34567201,-2.00225723290231,9.15536215508912,30.3522336653384
thin,0.8,3.9477725354561,8.34590918,-2.00237578541787,9.17946274017791,30.3240145920826
thin,0.8,3.94045333830713,8.34615059,-2.00249650500348,9.20488692057079,30.2944964273165
thin,0.8,3.93329734624781,8.346384,-2.00261317598643,9.23033087942559,30.2656389014546
thin,0.8,3.92578616784957,8.34663779,-2.0027401179661,9.25649813849064,30.2353405486531
thin,0.8,3.91817367226875,8.34688929,-2.0028658402825,9.28197755592637,30.2046389258269
thin,0.8,3.9108691840807,8.34711802,-2.00298022202961,9.30669731451753,30.1751922081277
thin,0.8,3.90322325152004,8.34735156,-2.00309696017824,9.33179462108233,30.1443749156765
thin,0.8,3.89530537570688,8.3475756,-2.00320901305043,9.35588636312897,30.1124796546386
thin,0.8,3.88805906022728,8.34777903,-2.00331071568217,9.37835301547513,30.0832907958716
thin,0.8,3.88049646440919,8.34799372,-2.00341804187216,9.40113816145923,30.0528258643198
thin,0.8,3.87327805980246,8.34820676,-2.00352457644628,9.42308851611079,30.023739172937
thin,0.8,3.8656998525802,8.3484371,-2.00363976135045,9.44483580333892,29.9931959131944
thin,0.8,3.85862536483571,8.34864669,-2.00374452431312,9.46479258340667,29.9646883373812
thin,0.8,3.85155072009118,8.34885953,-2.00385095007029,9.48409161286867,29.9361769331548
thin,0.8,3.84471660543338,8.34906469,-2.00395355911535,9.50180692000721,29.9086353338167
thin,0.8,3.83845069148842,8.34924994,-2.00404617372664,9.51777237441305,29.8833864084578
