spec_type,Mass,Teff,logg,Mbol,BC,U,B,V,R,I,J,H,Ks,Y,J,H,K,W1,W2,W3,W4,S3.6,S4.5,S5.8,S8.0,u,g,r,i,z,g,r,i,z,y,G2,G2_BP,G2_RP,G3,G3_BP,G3_RP,FUV,NUV,Age
DA,1,15500,8.618,10.908,-1.292,11.455,12.28,12.2,0.008319327669139,12.36,12.599,12.637,12.705,12.561,12.582,12.609,12.677,12.711,12.74,12.783,12.803,12.716,12.742,12.753,12.769,12.295,12.144,12.396,12.661,12.949,12.14,12.397,12.669,12.907,13.081,12.243,12.156,12.338,12.26,12.21,12.361,11.978,12.079,520900000
DA,1,16000,8.617,10.768,-1.377,11.37,12.21,12.145,0.008327442852388,12.317,12.563,12.606,12.675,12.523,12.547,12.577,12.648,12.684,12.713,12.756,12.777,12.688,12.714,12.726,12.742,12.21,12.079,12.344,12.616,12.908,12.077,12.345,12.624,12.865,13.042,12.187,12.092,12.292,12.203,12.147,12.315,11.817,11.96,476600000
DA,1,16500,8.616,10.632,-1.459,11.285,12.142,12.091,0.008336499680899,12.274,12.528,12.574,12.645,12.484,12.511,12.546,12.618,12.656,12.685,12.729,12.751,12.661,12.687,12.699,12.716,12.126,12.016,12.293,12.571,12.867,12.016,12.294,12.58,12.823,13.002,12.131,12.03,12.246,12.147,12.086,12.27,11.667,11.847,437100000
DA,1,17000,8.615,10.5,-1.539,11.202,12.076,12.04,0.008345527327052,12.231,12.492,12.542,12.615,12.446,12.476,12.514,12.588,12.628,12.658,12.703,12.726,12.633,12.659,12.671,12.689,12.043,11.955,12.244,12.527,12.826,11.958,12.245,12.536,12.782,12.962,12.077,11.97,12.201,12.093,12.027,12.225,11.525,11.738,401800000
DA,1,20000,8.61,9.782,-1.974,10.746,11.719,11.757,0.008392505508695,11.989,12.287,12.355,12.437,12.225,12.271,12.326,12.411,12.463,12.499,12.555,12.587,12.469,12.499,12.516,12.537,11.587,11.625,11.97,12.278,12.591,11.64,11.972,12.287,12.545,12.734,11.779,11.639,11.948,11.793,11.702,11.972,10.798,11.155,251500000
DA,1,25000,8.602,8.793,-2.554,10.12,11.22,11.347,0.008469769842369,11.629,11.978,12.068,12.164,11.895,11.962,12.038,12.139,12.21,12.256,12.334,12.374,12.219,12.256,12.28,12.309,10.962,11.159,11.572,11.91,12.242,11.19,11.575,11.92,12.193,12.393,11.348,11.167,11.575,11.361,11.238,11.6,9.86,10.369,125000000
DA,1,30000,8.594,7.981,-2.978,9.565,10.76,10.959,0.008548877950995,11.275,11.663,11.77,11.878,11.563,11.646,11.741,11.854,11.939,11.99,12.065,12.093,11.949,11.988,12.015,12.044,10.407,10.726,11.191,11.551,11.895,10.77,11.194,11.561,11.845,12.053,10.94,10.725,11.211,10.951,10.804,11.237,9.163,9.721,61630000
DA,1,35000,8.585,7.29,-3.364,9.159,10.406,10.654,0.008634069448713,10.984,11.39,11.505,11.612,11.282,11.372,11.475,11.589,11.674,11.718,11.766,11.758,11.684,11.715,11.738,11.757,10.001,10.39,10.886,11.258,11.607,10.442,10.89,11.268,11.556,11.767,10.618,10.384,10.913,10.628,10.467,10.94,8.706,9.278,26090000
DA,1,40000,8.576,6.688,-3.764,8.907,10.18,10.452,0.008722312525841,10.791,11.204,11.322,11.428,11.093,11.185,11.292,11.405,11.489,11.529,11.567,11.547,11.498,11.526,11.547,11.562,9.749,10.172,10.685,11.063,11.415,10.229,10.689,11.074,11.363,11.576,10.408,10.163,10.716,10.417,10.249,10.743,8.41,9,8206000
DA,1,45000,8.568,6.155,-4.146,8.724,10.013,10.301,0.008808999772309,10.645,11.062,11.183,11.288,10.949,11.043,11.153,11.265,11.348,11.385,11.416,11.386,11.356,11.382,11.402,11.415,9.567,10.01,10.534,10.917,11.27,10.07,10.539,10.927,11.218,11.432,10.251,10,10.568,10.26,10.087,10.595,8.19,8.798,3088000
DA,1,50000,8.56,5.678,-4.5,8.579,9.879,10.177,0.008888154959176,10.526,10.946,11.067,11.172,10.832,10.926,11.038,11.15,11.231,11.267,11.292,11.255,11.24,11.264,11.283,11.293,9.421,9.879,10.411,10.797,11.151,9.941,10.416,10.807,11.099,11.313,10.124,9.868,10.447,10.133,9.956,10.474,8.013,8.636,1766000
DA,1,55000,8.552,5.244,-4.826,8.454,9.763,10.07,0.008970698227115,10.422,10.844,10.967,11.071,10.729,10.824,10.937,11.049,11.129,11.164,11.184,11.141,11.137,11.16,11.179,11.187,9.297,9.766,10.304,10.692,11.047,9.829,10.309,10.703,10.995,11.21,10.013,9.754,10.342,10.022,9.843,10.369,7.863,8.499,1198000
DA,1,60000,8.544,4.847,-5.127,8.344,9.659,9.974,0.009050011384835,10.328,10.752,10.875,10.98,10.636,10.731,10.846,10.957,11.037,11.07,11.087,11.04,11.045,11.067,11.085,11.092,9.187,9.665,10.208,10.598,10.954,9.729,10.213,10.609,10.902,11.117,9.914,9.652,10.247,9.923,9.742,10.274,7.73,8.378,879100
DA,1,65000,8.537,4.48,-5.405,8.244,9.565,9.885,0.009131138139819,10.241,10.667,10.791,10.895,10.551,10.646,10.761,10.873,10.952,10.984,10.997,10.948,10.96,10.98,10.998,11.003,9.087,9.572,10.12,10.511,10.868,9.638,10.125,10.522,10.816,11.031,9.824,9.559,10.16,9.832,9.649,10.187,7.61,8.269,676500
DA,1,70000,8.529,4.138,-5.664,8.151,9.477,9.802,0.00921627757427,10.161,10.587,10.712,10.816,10.471,10.566,10.682,10.793,10.872,10.903,10.913,10.862,10.88,10.9,10.916,10.921,8.994,9.486,10.037,10.43,10.787,9.552,10.042,10.441,10.735,10.95,9.739,9.472,10.078,9.747,9.563,10.105,7.5,8.168,534800
DA,1,75000,8.521,3.819,-5.905,8.065,9.394,9.724,0.009298846946219,10.084,10.511,10.637,10.741,10.395,10.491,10.607,10.718,10.796,10.826,10.834,10.782,10.804,10.823,10.839,10.843,8.908,9.405,9.959,10.353,10.711,9.472,9.964,10.364,10.658,10.874,9.659,9.391,10.001,9.667,9.482,10.028,7.398,8.074,429100
DA,1,80000,8.513,3.518,-6.13,7.982,9.315,9.649,0.0093879691185,10.01,10.439,10.565,10.668,10.322,10.418,10.535,10.646,10.723,10.753,10.759,10.706,10.731,10.75,10.765,10.768,8.825,9.327,9.884,10.28,10.638,9.395,9.89,10.29,10.585,10.801,9.583,9.313,9.927,9.591,9.404,9.954,7.301,7.985,346400
DA,1,85000,8.504,3.234,-6.342,7.903,9.239,9.576,0.009477936067522,9.94,10.369,10.495,10.599,10.252,10.348,10.465,10.576,10.653,10.682,10.686,10.634,10.661,10.679,10.694,10.696,8.746,9.253,9.812,10.208,10.567,9.32,9.818,10.219,10.515,10.731,9.509,9.238,9.856,9.517,9.329,9.883,7.21,7.9,280100
DA,1,90000,8.496,2.964,-6.542,7.827,9.166,9.506,0.009573408867204,9.871,10.301,10.427,10.531,10.183,10.28,10.398,10.508,10.585,10.613,10.616,10.564,10.592,10.61,10.624,10.626,8.67,9.18,9.742,10.139,10.498,9.249,9.748,10.15,10.446,10.662,9.438,9.165,9.786,9.446,9.257,9.814,7.122,7.818,226000
DA,1,100000,8.478,2.462,-6.909,7.682,9.025,9.37,0.009771283779051,9.737,10.169,10.296,10.399,10.051,10.148,10.266,10.377,10.452,10.479,10.481,10.431,10.459,10.476,10.49,10.491,8.525,9.041,9.607,10.006,10.365,9.11,9.612,10.016,10.313,10.529,9.3,9.025,9.652,9.308,9.118,9.679,6.955,7.663,144400
DA,1,110000,8.459,2,-7.239,7.542,8.89,9.239,0.009990017660872,9.608,10.041,10.168,10.272,9.923,10.02,10.139,10.249,10.324,10.351,10.351,10.304,10.331,10.347,10.361,10.361,8.385,8.907,9.476,9.876,10.236,8.977,9.482,9.887,10.184,10.401,9.168,8.891,9.522,9.176,8.984,9.55,6.798,7.515,0
DA,1,120000,8.439,1.572,-7.539,7.408,8.759,9.112,0.010223253602246,9.483,9.916,10.044,10.147,9.798,9.895,10.014,10.125,10.199,10.225,10.226,10.182,10.206,10.222,10.235,10.235,8.251,8.777,9.349,9.75,10.111,8.847,9.355,9.761,10.059,10.276,9.039,8.761,9.396,9.047,8.854,9.424,6.648,7.374,0
DA,1,130000,8.418,1.172,-7.814,7.276,8.63,8.987,0.010472850926247,9.359,9.794,9.922,10.025,9.675,9.773,9.892,10.002,10.077,10.102,10.103,10.063,10.083,10.099,10.112,10.112,8.12,8.65,9.225,9.627,9.988,8.721,9.23,9.638,9.935,10.153,8.913,8.633,9.272,8.921,8.726,9.3,6.502,7.236,0
DA,1,140000,8.396,0.797,-8.068,7.149,8.505,8.864,0.010732367981811,9.238,9.674,9.802,9.905,9.555,9.652,9.772,9.883,9.957,9.982,9.984,9.948,9.963,9.979,9.991,9.993,7.992,8.525,9.103,9.506,9.867,8.597,9.108,9.517,9.815,10.032,8.79,8.509,9.151,8.797,8.602,9.179,6.362,7.102,0
DA,1,150000,8.374,0.442,-8.302,7.024,8.383,8.744,0.011009538339996,9.12,9.556,9.685,9.788,9.437,9.535,9.655,9.765,9.839,9.864,9.869,9.837,9.846,9.861,9.874,9.876,7.868,8.404,8.983,9.387,9.749,8.476,8.989,9.398,9.696,9.914,8.669,8.387,9.032,8.677,8.481,9.06,6.227,6.973,0
DA,1.1,1500,8.811,21.431,1.142,24.646,22.471,20.289,0.006981827398758,22.667,22.629,22.295,23.495,22.713,22.557,22.165,23.462,19.022,18.258,17.365,16.502,18.715,18.263,18.21,17.888,25.666,21.371,20.152,22.807,22.438,21.037,20.226,22.88,22.523,22.262,20.847,20.749,21.37,20.889,20.757,21.437,58.835,35.284,10450000000
DA,1.1,1750,8.811,20.761,1.024,23.967,21.925,19.737,0.006983538454972,21.41,21.617,21.5,22.566,21.69,21.539,21.378,22.53,18.612,17.923,17.109,16.328,18.33,17.928,17.864,17.569,24.955,20.85,19.436,21.588,21.374,20.516,19.506,21.649,21.406,21.329,20.158,20.127,20.369,20.194,20.134,20.429,57.19,34.33,10400000000
DA,1.1,2000,8.811,20.181,0.833,23.362,21.489,19.348,0.006983797448057,20.184,20.577,20.702,21.648,20.644,20.498,20.587,21.607,18.199,17.588,16.84,16.139,17.944,17.593,17.522,17.245,24.335,20.457,18.913,20.421,20.317,20.132,18.966,20.465,20.308,20.389,19.59,19.676,19.482,19.62,19.681,19.53,55.373,33.329,10350000000
DA,1.1,2250,8.811,19.67,0.625,22.862,21.115,19.044,0.006982108447657,19.189,19.638,19.972,20.808,19.709,19.562,19.865,20.764,17.816,17.277,16.584,15.951,17.587,17.283,17.205,16.943,23.81,20.127,18.53,19.488,19.435,19.815,18.565,19.519,19.404,19.574,19.11,19.332,18.768,19.134,19.338,18.804,53.726,32.488,10300000000
DA,1.1,2500,8.811,19.212,0.431,22.379,20.764,18.782,0.006983475421364,18.401,18.865,19.281,20.03,18.953,18.795,19.188,19.988,17.432,16.968,16.339,15.755,17.229,16.973,16.901,16.661,23.306,19.824,18.229,18.739,18.73,19.525,18.246,18.76,18.684,18.914,18.685,19.048,18.176,18.705,19.053,18.204,52.413,31.732,10230000000
DA,1.1,2750,8.811,18.798,0.239,21.981,20.466,18.559,0.006983710671317,17.771,18.202,18.677,19.245,18.283,18.139,18.596,19.205,17.079,16.671,16.078,15.549,16.904,16.677,16.589,16.366,22.89,19.565,17.995,18.159,18.147,19.278,17.999,18.171,18.097,18.34,18.323,18.814,17.695,18.339,18.82,17.716,51.049,31.047,10150000000
DA,1.1,3000,8.811,18.42,0.072,21.584,20.179,18.348,0.006984078576259,17.252,17.614,18.118,18.562,17.673,17.558,18.047,18.525,16.751,16.395,15.834,15.348,16.601,16.402,16.306,16.096,22.477,19.315,17.788,17.69,17.648,19.04,17.784,17.695,17.601,17.822,17.997,18.598,17.283,18.011,18.604,17.299,49.735,30.34,10050000000
DA,1.1,3250,8.811,18.072,-0.065,21.172,19.878,18.137,0.006985297454082,16.844,17.077,17.584,17.934,17.115,17.029,17.521,17.9,16.437,16.13,15.592,15.147,16.311,16.138,16.034,15.834,22.055,19.056,17.597,17.327,17.236,18.795,17.589,17.325,17.201,17.366,17.71,18.386,16.944,17.724,18.393,16.956,48.368,29.626,9916000000
DA,1.1,3500,8.811,17.75,-0.176,20.749,19.569,17.926,0.006985790184175,16.536,16.571,17.047,17.333,16.602,16.529,16.991,17.302,16.119,15.859,15.342,14.937,16.015,15.868,15.759,15.566,21.625,18.792,17.414,17.048,16.908,18.546,17.404,17.043,16.89,16.973,17.461,18.175,16.669,17.477,18.182,16.68,46.848,28.872,9783000000
DA,1.1,3750,8.811,17.451,-0.252,20.301,19.243,17.703,0.006983756536603,16.304,16.115,16.521,16.756,16.177,16.076,16.472,16.728,15.799,15.58,15.083,14.728,15.714,15.589,15.477,15.289,21.172,18.512,17.225,16.829,16.658,18.282,17.215,16.822,16.658,16.666,17.239,17.95,16.447,17.257,17.958,16.458,45.172,28.068,9665000000
DA,1.1,4000,8.811,17.17,-0.298,19.827,18.895,17.468,0.006986049260768,16.113,15.731,16.013,16.192,15.857,15.692,15.971,16.165,15.466,15.277,14.82,14.54,15.398,15.287,15.175,14.999,20.695,18.214,17.028,16.638,16.457,18.002,17.018,16.631,16.468,16.431,17.029,17.712,16.254,17.048,17.721,16.266,43.344,27.21,9537000000
DA,1.1,4250,8.811,16.906,-0.314,19.314,18.523,17.22,0.006988335814456,15.937,15.435,15.548,15.66,15.626,15.393,15.513,15.634,15.133,14.963,14.577,14.402,15.078,14.973,14.865,14.713,20.177,17.898,16.821,16.457,16.282,17.705,16.812,16.45,16.297,16.243,16.819,17.457,16.073,16.839,17.467,16.085,41.408,26.292,9384000000
DA,1.1,4500,8.81,16.658,-0.304,18.767,18.135,16.962,0.006987576873011,15.763,15.22,15.151,15.203,15.447,15.177,15.122,15.176,14.826,14.675,14.399,14.316,14.783,14.683,14.589,14.477,19.624,17.567,16.603,16.273,16.116,17.395,16.595,16.267,16.131,16.078,16.602,17.187,15.891,16.622,17.198,15.904,37.73,25.311,9218000000
DA,1.1,4750,8.81,16.422,-0.272,18.205,17.739,16.695,0.006991404135131,15.585,15.055,14.848,14.84,15.288,15.013,14.826,14.811,14.571,14.447,14.284,14.25,14.539,14.454,14.385,14.321,19.056,17.228,16.375,16.084,15.95,17.076,16.369,16.079,15.962,15.918,16.375,16.904,15.705,16.395,16.917,15.719,33.986,24.285,9014000000
DA,1.1,5000,8.81,16.199,-0.224,17.652,17.346,16.423,0.006992164186624,15.404,14.911,14.641,14.583,15.136,14.87,14.622,14.553,14.386,14.297,14.204,14.19,14.364,14.302,14.259,14.223,18.496,16.888,16.142,15.89,15.782,16.756,16.136,15.886,15.791,15.759,16.141,16.614,15.515,16.161,16.629,15.529,30.685,23.319,8744000000
DA,1.1,5250,8.81,15.986,-0.175,17.139,16.978,16.161,0.006995729677071,15.229,14.78,14.494,14.417,14.991,14.739,14.476,14.386,14.264,14.201,14.141,14.135,14.249,14.204,14.175,14.153,17.978,16.565,15.916,15.703,15.621,16.45,15.911,15.699,15.626,15.607,15.913,16.333,15.331,15.932,16.35,15.346,29.314,22.376,8372000000
DA,1.1,5500,8.809,15.782,-0.132,16.663,16.636,15.915,0.007002066762713,15.062,14.657,14.377,14.302,14.853,14.617,14.36,14.271,14.176,14.128,14.087,14.084,14.164,14.13,14.11,14.094,17.497,16.264,15.702,15.524,15.467,16.164,15.698,15.521,15.469,15.462,15.694,16.066,15.155,15.714,16.085,15.171,28.314,21.593,7738000000
DA,1.1,6000,8.807,15.4,-0.083,15.828,16.047,15.483,0.007015346485469,14.768,14.441,14.19,14.134,14.609,14.402,14.172,14.104,14.042,14.013,13.996,13.999,14.034,14.013,14.003,13.997,16.656,15.741,15.329,15.21,15.195,15.666,15.326,15.208,15.191,15.207,15.306,15.594,14.847,15.325,15.618,14.864,26.823,20.219,6148000000
DA,1.1,6500,8.806,15.05,-0.083,15.153,15.579,15.133,0.007023036297797,14.528,14.264,14.042,14.008,14.411,14.227,14.023,13.979,13.941,13.926,13.928,13.928,13.936,13.926,13.924,13.924,15.98,15.321,15.025,14.954,14.973,15.265,15.023,14.954,14.965,14.998,14.986,15.205,14.596,15.004,15.235,14.613,25.469,18.918,5345000000
DA,1.1,7000,8.805,14.726,-0.112,14.642,15.202,14.838,0.007030003581625,14.326,14.115,13.92,13.905,14.243,14.079,13.899,13.877,13.86,13.857,13.868,13.859,13.858,13.857,13.86,13.865,15.471,14.975,14.77,14.738,14.787,14.933,14.768,14.739,14.775,14.823,14.715,14.881,14.384,14.733,14.916,14.402,24.247,17.755,4771000000
DA,1.1,7500,8.804,14.424,-0.155,14.245,14.885,14.579,0.007037673254664,14.145,13.983,13.815,13.816,14.093,13.949,13.794,13.789,13.788,13.794,13.804,13.792,13.788,13.793,13.799,13.804,15.074,14.679,14.542,14.544,14.619,14.646,14.541,14.546,14.603,14.665,14.475,14.601,14.194,14.492,14.64,14.212,23.065,16.842,4278000000
DA,1.1,8000,8.804,14.142,-0.201,13.92,14.608,14.343,0.00704322645827,13.976,13.863,13.722,13.736,13.953,13.831,13.7,13.708,13.719,13.729,13.739,13.727,13.72,13.729,13.736,13.74,14.751,14.417,14.333,14.365,14.462,14.39,14.332,14.367,14.444,14.518,14.257,14.351,14.017,14.273,14.392,14.036,21.842,16.142,3843000000
DA,1.1,8500,8.803,13.877,-0.247,13.645,14.361,14.125,0.007048777060689,13.817,13.751,13.637,13.66,13.822,13.722,13.613,13.633,13.65,13.664,13.675,13.667,13.653,13.664,13.671,13.676,14.476,14.18,14.138,14.196,14.316,14.156,14.138,14.199,14.294,14.381,14.054,14.123,13.852,14.071,14.167,13.871,20.603,15.588,3457000000
DA,1.1,9000,8.802,13.627,-0.293,13.404,14.137,13.92,0.007054506004137,13.668,13.647,13.556,13.588,13.7,13.621,13.532,13.56,13.583,13.6,13.615,13.609,13.586,13.601,13.608,13.614,14.236,13.962,13.956,14.037,14.179,13.941,13.955,14.041,14.154,14.253,13.866,13.914,13.697,13.882,13.959,13.717,19.482,15.136,3115000000
DA,1.1,9500,8.802,13.391,-0.336,13.188,13.93,13.727,0.007058369924935,13.528,13.55,13.48,13.518,13.586,13.526,13.455,13.491,13.516,13.537,13.558,13.554,13.52,13.538,13.547,13.555,14.022,13.76,13.784,13.888,14.05,13.74,13.783,13.892,14.023,14.133,13.689,13.719,13.551,13.705,13.765,13.571,18.527,14.754,2802000000
DA,1.1,10000,8.801,13.166,-0.379,12.99,13.739,13.546,0.007065641957183,13.397,13.458,13.408,13.452,13.479,13.437,13.382,13.424,13.451,13.475,13.502,13.501,13.455,13.477,13.486,13.497,13.825,13.571,13.622,13.747,13.93,13.552,13.622,13.752,13.9,14.021,13.522,13.538,13.414,13.539,13.584,13.435,17.711,14.421,2524000000
DA,1.1,10500,8.8,12.953,-0.424,12.808,13.563,13.376,0.0070692449159,13.275,13.373,13.339,13.388,13.381,13.354,13.313,13.36,13.387,13.414,13.446,13.45,13.391,13.416,13.426,13.439,13.644,13.396,13.473,13.617,13.819,13.378,13.472,13.623,13.786,13.918,13.368,13.369,13.288,13.385,13.416,13.309,16.964,14.123,2271000000
DA,1.1,11000,8.8,12.749,-0.475,12.642,13.403,13.224,0.007075648595361,13.168,13.297,13.277,13.331,13.294,13.279,13.251,13.302,13.328,13.356,13.391,13.399,13.332,13.358,13.368,13.382,13.478,13.239,13.338,13.501,13.721,13.221,13.338,13.507,13.686,13.828,13.229,13.217,13.175,13.246,13.265,13.197,16.18,13.857,2044000000
DA,1.1,11500,8.799,12.554,-0.54,12.494,13.265,13.094,0.007082000378029,13.076,13.231,13.223,13.28,13.22,13.214,13.196,13.251,13.277,13.305,13.342,13.354,13.281,13.308,13.317,13.332,13.331,13.103,13.224,13.404,13.637,13.086,13.224,13.41,13.601,13.75,13.11,13.085,13.08,13.126,13.134,13.101,15.397,13.623,1839000000
DA,1.1,12000,8.798,12.367,-0.617,12.361,13.145,12.984,0.007089067869249,12.999,13.174,13.175,13.235,13.157,13.158,13.148,13.206,13.232,13.261,13.302,13.317,13.236,13.264,13.274,13.29,13.198,12.986,13.127,13.321,13.567,12.971,13.127,13.328,13.528,13.684,13.008,12.972,12.999,13.024,13.022,13.021,14.737,13.415,1652000000
DA,1.1,12500,8.797,12.188,-0.7,12.241,13.037,12.888,0.007094660210038,12.932,13.123,13.132,13.194,13.101,13.108,13.104,13.165,13.194,13.223,13.267,13.284,13.198,13.226,13.236,13.254,13.078,12.883,13.042,13.249,13.505,12.869,13.042,13.256,13.465,13.626,12.918,12.872,12.928,12.934,12.923,12.95,14.219,13.223,1485000000
DA,1.1,13000,8.796,12.015,-0.791,12.137,12.945,12.806,0.007103377931512,12.875,13.08,13.095,13.159,13.054,13.065,13.067,13.131,13.161,13.191,13.236,13.255,13.165,13.194,13.204,13.223,12.975,12.794,12.97,13.189,13.453,12.781,12.97,13.196,13.412,13.577,12.841,12.786,12.869,12.857,12.838,12.891,13.769,13.049,1328000000
DA,1.1,13500,8.796,11.85,-0.891,12.052,12.87,12.741,0.007106963570798,12.83,13.045,13.065,13.131,13.015,13.03,13.037,13.102,13.133,13.163,13.21,13.229,13.137,13.166,13.177,13.196,12.89,12.722,12.912,13.141,13.411,12.71,12.912,13.148,13.37,13.537,12.779,12.717,12.821,12.795,12.769,12.843,13.361,12.898,1182000000
DA,1.1,14000,8.795,11.69,-0.995,11.98,12.806,12.685,0.007113700144956,12.793,13.015,13.039,13.106,12.983,13,13.011,13.077,13.109,13.139,13.185,13.205,13.113,13.142,13.153,13.171,12.818,12.66,12.864,13.101,13.375,12.649,12.864,13.108,13.334,13.503,12.726,12.658,12.78,12.742,12.711,12.803,13.014,12.762,1051000000
DA,1.1,14500,8.794,11.536,-1.099,11.913,12.746,12.634,0.007118944740869,12.758,12.987,13.014,13.082,12.953,12.972,12.986,13.054,13.087,13.117,13.162,13.183,13.091,13.12,13.13,13.148,12.752,12.603,12.819,13.064,13.343,12.594,12.819,13.072,13.301,13.472,12.677,12.603,12.743,12.694,12.657,12.766,12.721,12.638,931700000
DA,1.1,15000,8.793,11.387,-1.196,11.842,12.683,12.583,0.007124741439529,12.722,12.958,12.989,13.057,12.921,12.942,12.961,13.029,13.063,13.093,13.139,13.159,13.068,13.096,13.107,13.125,12.681,12.543,12.773,13.026,13.309,12.536,12.773,13.034,13.266,13.44,12.627,12.546,12.704,12.643,12.6,12.727,12.491,12.515,827000000
DA,1.1,15500,8.793,11.242,-1.286,11.765,12.617,12.528,0.007133262892004,12.682,12.926,12.961,13.031,12.887,12.91,12.933,13.003,13.038,13.068,13.114,13.135,13.043,13.071,13.082,13.1,12.605,12.481,12.724,12.984,13.272,12.475,12.724,12.992,13.229,13.404,12.573,12.486,12.663,12.589,12.541,12.686,12.303,12.393,734000000
DA,1.1,16000,8.792,11.103,-1.371,11.685,12.549,12.474,0.007136933678489,12.642,12.893,12.932,13.003,12.851,12.877,12.904,12.975,13.012,13.043,13.088,13.11,13.017,13.045,13.056,13.074,12.525,12.417,12.674,12.941,13.233,12.414,12.674,12.95,13.19,13.367,12.518,12.424,12.619,12.534,12.48,12.642,12.137,12.275,655700000
DA,1.1,16500,8.791,10.967,-1.453,11.604,12.482,12.421,0.007144695723282,12.6,12.859,12.902,12.975,12.814,12.843,12.874,12.947,12.986,13.016,13.063,13.085,12.991,13.018,13.03,13.048,12.444,12.355,12.624,12.898,13.194,12.353,12.624,12.906,13.15,13.329,12.464,12.363,12.575,12.479,12.42,12.599,11.985,12.162,595300000
DA,1.1,17000,8.791,10.836,-1.533,11.523,12.416,12.369,0.007149139698992,12.558,12.825,12.871,12.946,12.777,12.809,12.843,12.918,12.959,12.99,13.037,13.061,12.964,12.992,13.004,13.022,12.363,12.294,12.575,12.855,13.154,12.295,12.575,12.863,13.109,13.291,12.41,12.303,12.531,12.426,12.361,12.555,11.842,12.053,548200000
DA,1.1,20000,8.786,10.12,-1.968,11.073,12.059,12.088,0.007182764623238,12.319,12.622,12.688,12.771,12.559,12.606,12.659,12.745,12.797,12.833,12.891,12.924,12.804,12.834,12.85,12.872,11.913,11.964,12.303,12.609,12.923,11.978,12.304,12.618,12.876,13.066,12.113,11.974,12.28,12.128,12.038,12.305,11.115,11.476,348900000
DA,1.1,25000,8.78,9.135,-2.548,10.452,11.562,11.683,0.007235550999341,11.965,12.317,12.405,12.502,12.233,12.301,12.376,12.477,12.548,12.595,12.673,12.714,12.557,12.595,12.618,12.648,11.293,11.501,11.909,12.246,12.578,11.531,11.912,12.256,12.529,12.729,11.687,11.505,11.912,11.699,11.577,11.937,10.184,10.696,181000000
DA,1.1,30000,8.773,8.326,-2.972,9.902,11.104,11.298,0.007293048754716,11.615,12.005,12.111,12.219,11.904,11.989,12.081,12.195,12.28,12.331,12.407,12.435,12.29,12.33,12.357,12.385,10.744,11.07,11.531,11.89,12.235,11.113,11.535,11.9,12.184,12.393,11.281,11.067,11.551,11.292,11.146,11.577,9.496,10.056,99630000
DA,1.1,35000,8.767,7.64,-3.361,9.505,10.757,11.001,0.007348784932281,11.332,11.738,11.853,11.96,11.63,11.721,11.823,11.937,12.023,12.067,12.117,12.112,12.033,12.065,12.087,12.107,10.347,10.74,11.234,11.605,11.954,10.792,11.238,11.615,11.903,12.115,10.967,10.733,11.261,10.977,10.816,11.288,9.049,9.622,54070000
DA,1.1,40000,8.76,7.042,-3.763,9.26,10.536,10.806,0.007410229245143,11.145,11.559,11.677,11.783,11.447,11.54,11.647,11.76,11.845,11.886,11.926,11.909,11.854,11.882,11.904,11.92,10.102,10.528,11.039,11.417,11.769,10.585,11.044,11.427,11.717,11.93,10.763,10.519,11.071,10.772,10.604,11.098,8.761,9.352,26590000
